"","subject","item","category","RT","Pos","experiment"
"5124","119","Schaf","Huftiere",877,5,"verbal"
"5125","119","Schaufel","Bauernhof",709,2,"verbal"
"5126","119","Schere","Büro",651,4,"verbal"
"5127","119","Schlagzeug","Instrumente",1654,4,"verbal"
"5128","119","Schloss","Gebäude",1513,5,"verbal"
"5129","119","Schneebesen","Kochen",749,2,"verbal"
"5130","119","Schokolade","Süssigkeiten",612,1,"verbal"
"5131","119","Schraubenzieher","Heimwerker",1327,5,"verbal"
"5132","119","Schublade","Aufbewahrung",1056,5,"verbal"
"5133","119","Schwan","Vögel",752,2,"verbal"
"5134","119","Segelschiff","Wasser",1132,1,"verbal"
"5135","119","Sense","Bauernhof",808,4,"verbal"
"5136","119","Sonnenblume","Blumen",1211,2,"verbal"
"5137","119","Spinne","Insekten",723,3,"verbal"
"5138","119","Strauss","Vögel",788,3,"verbal"
"5139","119","Stuhl","Sitzen",635,2,"verbal"
"5140","119","Tasse","Trinkgefässe",728,2,"verbal"
"5141","119","Taube","Vögel",691,4,"verbal"
"5142","119","Tempel","Gebäude",873,2,"verbal"
"5143","119","Tiger","Raubtiere",703,1,"verbal"
"5144","119","Trauben","Obst",883,3,"verbal"
"5145","119","Tulpe","Blumen",687,3,"verbal"
"5146","119","U-Boot","Wasser",855,2,"verbal"
"5147","119","Yacht","Wasser",981,5,"verbal"
"5148","119","Zange","Heimwerker",777,2,"verbal"
"5149","120","Aal","Fische",665,4,"verbal"
"5150","120","Ameise","Insekten",864,3,"verbal"
"5151","120","Apfel","Obst",654,3,"verbal"
"5152","120","Arm","Körperteile",744,3,"verbal"
"5153","120","Auto","Strasse",769,1,"verbal"
"5154","120","Axt","Bauernhof",1122,5,"verbal"
"5155","120","Banane","Obst",691,4,"verbal"
"5156","120","Bank","Sitzen",1257,3,"verbal"
"5157","120","Bär","Raubtiere",935,5,"verbal"
"5158","120","Becher","Trinkgefässe",813,1,"verbal"
"5159","120","Besen","Bauernhof",1427,4,"verbal"
"5160","120","Biene","Insekten",641,1,"verbal"
"5161","120","Birne","Obst",629,1,"verbal"
"5162","120","Bleistift","Büro",798,1,"verbal"
"5163","120","Bohrmaschine","Heimwerker",1239,1,"verbal"
"5164","120","Bonbon","Süssigkeiten",1384,1,"verbal"
"5165","120","Brokkoli","Gemüse",805,2,"verbal"
"5166","120","Brosche","Schmuck",1165,1,"verbal"
"5167","120","Bus","Strasse",782,3,"verbal"
"5168","120","Couch","Sitzen",960,1,"verbal"
"5169","120","Delfin","Fische",1355,2,"verbal"
"5170","120","Eis","Süssigkeiten",1152,5,"verbal"
"5171","120","Ente","Vögel",1020,4,"verbal"
"5172","120","Eule","Vögel",1241,3,"verbal"
"5173","120","Feile","Heimwerker",1469,4,"verbal"
"5174","120","Flasche","Trinkgefässe",1271,3,"verbal"
"5175","120","Fliege","Insekten",913,2,"verbal"
"5176","120","Fuss","Körperteile",617,1,"verbal"
"5177","120","Gabel","Kochen",887,3,"verbal"
"5178","120","Geige","Instrumente",1221,3,"verbal"
"5179","120","Geschirrspüler","Küche",1923,5,"verbal"
"5180","120","Gitarre","Instrumente",806,5,"verbal"
"5181","120","Glas","Trinkgefässe",1062,5,"verbal"
"5182","120","Goldfisch","Fische",602,1,"verbal"
"5183","120","Gondel","Wasser",1321,3,"verbal"
"5184","120","Gurke","Gemüse",606,4,"verbal"
"5185","120","Hai","Fische",759,3,"verbal"
"5186","120","Hammer","Heimwerker",734,3,"verbal"
"5187","120","Hand","Körperteile",683,2,"verbal"
"5188","120","Harfe","Instrumente",799,1,"verbal"
"5189","120","Herd","Küche",1368,1,"verbal"
"5190","120","Hochhaus","Gebäude",1046,1,"verbal"
"5191","120","Kaffeemaschine","Küche",878,3,"verbal"
"5192","120","Kamel","Huftiere",651,2,"verbal"
"5193","120","Karotte","Gemüse",948,3,"verbal"
"5194","120","Kartoffel","Gemüse",1058,1,"verbal"
"5195","120","Kekse","Süssigkeiten",751,3,"verbal"
"5196","120","Kelle","Kochen",882,1,"verbal"
"5197","120","Kette","Schmuck",692,5,"verbal"
"5198","120","Kirche","Gebäude",857,2,"verbal"
"5199","120","Kirsche","Obst",839,5,"verbal"
"5200","120","Klammer","Büro",1483,2,"verbal"
"5201","120","Klavier","Instrumente",1511,2,"verbal"
"5202","120","Kleiderschrank","Aufbewahrung",822,2,"verbal"
"5203","120","Kuchen","Süssigkeiten",669,2,"verbal"
"5204","120","Kuh","Huftiere",738,4,"verbal"
"5205","120","Kühlschrank","Küche",919,2,"verbal"
"5206","120","Kutsche","Strasse",1203,4,"verbal"
"5207","120","Leopard","Raubtiere",947,2,"verbal"
"5208","120","Lineal","Büro",1582,5,"verbal"
"5209","120","Lkw","Strasse",804,2,"verbal"
"5210","120","Löffel","Kochen",663,5,"verbal"
"5211","120","Löwe","Raubtiere",693,1,"verbal"
"5212","120","Löwenzahn","Blumen",1007,2,"verbal"
"5213","120","Marienkäfer","Insekten",1277,5,"verbal"
"5214","120","Messer","Kochen",586,2,"verbal"
"5215","120","Mikrowelle","Küche",785,4,"verbal"
"5216","120","Motorrad","Strasse",672,5,"verbal"
"5217","120","Ohr","Körperteile",807,4,"verbal"
"5218","120","Ohrring","Schmuck",953,4,"verbal"
"5219","120","Panther","Raubtiere",1037,4,"verbal"
"5220","120","Paprika","Gemüse",1601,5,"verbal"
"5221","120","Pelzmantel","Jacken",931,3,"verbal"
"5222","120","Pferd","Huftiere",576,1,"verbal"
"5223","120","Radiergummi","Büro",751,4,"verbal"
"5224","120","Regal","Aufbewahrung",948,1,"verbal"
"5225","120","Reh","Huftiere",1469,5,"verbal"
"5226","120","Ring","Schmuck",718,3,"verbal"
"5227","120","Rochen","Fische",1179,5,"verbal"
"5228","120","Rose","Blumen",928,3,"verbal"
"5229","120","Safe","Aufbewahrung",1015,5,"verbal"
"5230","120","Säge","Bauernhof",754,3,"verbal"
"5231","120","Sakko","Jacken",1293,2,"verbal"
"5232","120","Schachtel","Aufbewahrung",1138,3,"verbal"
"5233","120","Schaf","Huftiere",869,3,"verbal"
"5234","120","Schaufel","Bauernhof",650,2,"verbal"
"5235","120","Schere","Büro",602,3,"verbal"
"5236","120","Schlagzeug","Instrumente",962,4,"verbal"
"5237","120","Schloss","Gebäude",1123,5,"verbal"
"5238","120","Schokolade","Süssigkeiten",661,4,"verbal"
"5239","120","Schraubenzieher","Heimwerker",793,2,"verbal"
"5240","120","Sense","Bauernhof",936,1,"verbal"
"5241","120","Sonnenblume","Blumen",766,4,"verbal"
"5242","120","Spinne","Insekten",922,4,"verbal"
"5243","120","Strauss","Vögel",1770,5,"verbal"
"5244","120","Stuhl","Sitzen",718,4,"verbal"
"5245","120","Tasse","Trinkgefässe",999,2,"verbal"
"5246","120","Taube","Vögel",871,1,"verbal"
"5247","120","Tiger","Raubtiere",1219,3,"verbal"
"5248","120","Trauben","Obst",879,2,"verbal"
"5249","120","U-Boot","Wasser",1356,2,"verbal"
"5250","120","Zange","Heimwerker",913,5,"verbal"
"5251","121","Aal","Fische",904,3,"verbal"
"5252","121","Ameise","Insekten",773,5,"verbal"
"5253","121","Apfel","Obst",872,3,"verbal"
"5254","121","Arm","Körperteile",836,5,"verbal"
"5255","121","Arztkittel","Jacken",1126,2,"verbal"
"5256","121","Auto","Strasse",920,5,"verbal"
"5257","121","Axt","Bauernhof",1129,5,"verbal"
"5258","121","Banane","Obst",662,2,"verbal"
"5259","121","Bank","Sitzen",1077,4,"verbal"
"5260","121","Bär","Raubtiere",839,2,"verbal"
"5261","121","Becher","Trinkgefässe",1701,5,"verbal"
"5262","121","Bein","Körperteile",789,1,"verbal"
"5263","121","Besen","Bauernhof",740,3,"verbal"
"5264","121","Biene","Insekten",1548,2,"verbal"
"5265","121","Birne","Obst",791,1,"verbal"
"5266","121","Bleistift","Büro",1012,2,"verbal"
"5267","121","Bohrmaschine","Heimwerker",1000,3,"verbal"
"5268","121","Bonbon","Süssigkeiten",819,3,"verbal"
"5269","121","Brokkoli","Gemüse",924,1,"verbal"
"5270","121","Burg","Gebäude",979,1,"verbal"
"5271","121","Bus","Strasse",676,2,"verbal"
"5272","121","Couch","Sitzen",1040,1,"verbal"
"5273","121","Daunenweste","Jacken",1249,3,"verbal"
"5274","121","Delfin","Fische",1129,4,"verbal"
"5275","121","Eis","Süssigkeiten",995,4,"verbal"
"5276","121","Ente","Vögel",735,3,"verbal"
"5277","121","Eule","Vögel",879,2,"verbal"
"5278","121","Feile","Heimwerker",1094,5,"verbal"
"5279","121","Flasche","Trinkgefässe",1180,2,"verbal"
"5280","121","Fliege","Insekten",898,3,"verbal"
"5281","121","Fuss","Körperteile",831,4,"verbal"
"5282","121","Gabel","Kochen",815,4,"verbal"
"5283","121","Geige","Instrumente",950,1,"verbal"
"5284","121","Geschirrspüler","Küche",1241,3,"verbal"
"5285","121","Gitarre","Instrumente",610,2,"verbal"
"5286","121","Glas","Trinkgefässe",988,3,"verbal"
"5287","121","Goldfisch","Fische",901,2,"verbal"
"5288","121","Gondel","Wasser",2355,2,"verbal"
"5289","121","Gurke","Gemüse",1106,3,"verbal"
"5290","121","Hai","Fische",925,1,"verbal"
"5291","121","Hammer","Heimwerker",748,1,"verbal"
"5292","121","Hand","Körperteile",678,3,"verbal"
"5293","121","Harfe","Instrumente",830,5,"verbal"
"5294","121","Herd","Küche",952,1,"verbal"
"5295","121","Hochhaus","Gebäude",1046,4,"verbal"
"5296","121","Kamel","Huftiere",1026,2,"verbal"
"5297","121","Kapuzenpulli","Jacken",1017,1,"verbal"
"5298","121","Karotte","Gemüse",1019,5,"verbal"
"5299","121","Kartoffel","Gemüse",902,4,"verbal"
"5300","121","Kekse","Süssigkeiten",1700,2,"verbal"
"5301","121","Kelle","Kochen",1447,1,"verbal"
"5302","121","Kette","Schmuck",1118,3,"verbal"
"5303","121","Kirche","Gebäude",826,3,"verbal"
"5304","121","Kirsche","Obst",898,4,"verbal"
"5305","121","Klammer","Büro",927,1,"verbal"
"5306","121","Klavier","Instrumente",690,4,"verbal"
"5307","121","Kleiderschrank","Aufbewahrung",851,2,"verbal"
"5308","121","Kuchen","Süssigkeiten",1119,5,"verbal"
"5309","121","Kuh","Huftiere",688,3,"verbal"
"5310","121","Kühlschrank","Küche",840,2,"verbal"
"5311","121","Kutsche","Strasse",997,1,"verbal"
"5312","121","Leopard","Raubtiere",1668,3,"verbal"
"5313","121","Lineal","Büro",1005,4,"verbal"
"5314","121","Lkw","Strasse",884,3,"verbal"
"5315","121","Löffel","Kochen",714,3,"verbal"
"5316","121","Löwe","Raubtiere",922,5,"verbal"
"5317","121","Marienkäfer","Insekten",950,4,"verbal"
"5318","121","Messer","Kochen",835,2,"verbal"
"5319","121","Mikrowelle","Küche",932,4,"verbal"
"5320","121","Motorrad","Strasse",748,4,"verbal"
"5321","121","Ohr","Körperteile",715,2,"verbal"
"5322","121","Ohrring","Schmuck",1047,1,"verbal"
"5323","121","Orchidee","Blumen",1290,2,"verbal"
"5324","121","Panther","Raubtiere",930,1,"verbal"
"5325","121","Paprika","Gemüse",846,2,"verbal"
"5326","121","Pelzmantel","Jacken",977,4,"verbal"
"5327","121","Pferd","Huftiere",749,4,"verbal"
"5328","121","Radiergummi","Büro",976,5,"verbal"
"5329","121","Regal","Aufbewahrung",867,4,"verbal"
"5330","121","Reh","Huftiere",749,1,"verbal"
"5331","121","Ring","Schmuck",1344,5,"verbal"
"5332","121","Rochen","Fische",1689,5,"verbal"
"5333","121","Rose","Blumen",1327,3,"verbal"
"5334","121","Safe","Aufbewahrung",1224,1,"verbal"
"5335","121","Säge","Bauernhof",1024,2,"verbal"
"5336","121","Sakko","Jacken",1081,5,"verbal"
"5337","121","Schaf","Huftiere",857,5,"verbal"
"5338","121","Schaufel","Bauernhof",730,1,"verbal"
"5339","121","Schere","Büro",654,3,"verbal"
"5340","121","Schlagzeug","Instrumente",932,3,"verbal"
"5341","121","Schneebesen","Kochen",1482,5,"verbal"
"5342","121","Schokolade","Süssigkeiten",706,1,"verbal"
"5343","121","Schraubenzieher","Heimwerker",1019,4,"verbal"
"5344","121","Schublade","Aufbewahrung",1076,5,"verbal"
"5345","121","Schwan","Vögel",703,4,"verbal"
"5346","121","Segelschiff","Wasser",1688,5,"verbal"
"5347","121","Sense","Bauernhof",896,4,"verbal"
"5348","121","Sessel","Sitzen",911,3,"verbal"
"5349","121","Sonnenblume","Blumen",984,4,"verbal"
"5350","121","Spinne","Insekten",1022,1,"verbal"
"5351","121","Strauss","Vögel",683,1,"verbal"
"5352","121","Stuhl","Sitzen",858,5,"verbal"
"5353","121","Tasse","Trinkgefässe",753,1,"verbal"
"5354","121","Taube","Vögel",900,5,"verbal"
"5355","121","Tempel","Gebäude",953,2,"verbal"
"5356","121","Trauben","Obst",883,5,"verbal"
"5357","121","Tulpe","Blumen",890,1,"verbal"
"5358","121","U-Boot","Wasser",936,4,"verbal"
"5359","121","Yacht","Wasser",1341,3,"verbal"
"5360","121","Zange","Heimwerker",1363,2,"verbal"
"5361","122","Aal","Fische",981,4,"verbal"
"5362","122","Ameise","Insekten",981,4,"verbal"
"5363","122","Apfel","Obst",652,2,"verbal"
"5364","122","Arm","Körperteile",880,3,"verbal"
"5365","122","Armband","Schmuck",891,5,"verbal"
"5366","122","Arztkittel","Jacken",1342,4,"verbal"
"5367","122","Auto","Strasse",877,4,"verbal"
"5368","122","Axt","Bauernhof",1295,3,"verbal"
"5369","122","Banane","Obst",603,3,"verbal"
"5370","122","Bank","Sitzen",835,2,"verbal"
"5371","122","Bär","Raubtiere",788,4,"verbal"
"5372","122","Becher","Trinkgefässe",1082,5,"verbal"
"5373","122","Bein","Körperteile",794,1,"verbal"
"5374","122","Besen","Bauernhof",838,2,"verbal"
"5375","122","Biene","Insekten",1230,5,"verbal"
"5376","122","Birne","Obst",928,1,"verbal"
"5377","122","Bleistift","Büro",800,1,"verbal"
"5378","122","Bohrmaschine","Heimwerker",1096,1,"verbal"
"5379","122","Bonbon","Süssigkeiten",757,2,"verbal"
"5380","122","Brokkoli","Gemüse",1731,2,"verbal"
"5381","122","Bus","Strasse",1191,2,"verbal"
"5382","122","Couch","Sitzen",754,4,"verbal"
"5383","122","Daunenweste","Jacken",848,5,"verbal"
"5384","122","Delfin","Fische",1150,5,"verbal"
"5385","122","Eis","Süssigkeiten",636,4,"verbal"
"5386","122","Ente","Vögel",772,1,"verbal"
"5387","122","Eule","Vögel",960,5,"verbal"
"5388","122","Flasche","Trinkgefässe",2150,4,"verbal"
"5389","122","Fliege","Insekten",934,3,"verbal"
"5390","122","Fuss","Körperteile",1004,4,"verbal"
"5391","122","Gabel","Kochen",814,1,"verbal"
"5392","122","Geige","Instrumente",885,4,"verbal"
"5393","122","Geschirrspüler","Küche",820,1,"verbal"
"5394","122","Gitarre","Instrumente",1701,1,"verbal"
"5395","122","Glas","Trinkgefässe",810,3,"verbal"
"5396","122","Goldfisch","Fische",735,1,"verbal"
"5397","122","Gurke","Gemüse",601,1,"verbal"
"5398","122","Hai","Fische",866,3,"verbal"
"5399","122","Hammer","Heimwerker",988,2,"verbal"
"5400","122","Hand","Körperteile",781,5,"verbal"
"5401","122","Harfe","Instrumente",844,3,"verbal"
"5402","122","Herd","Küche",1356,4,"verbal"
"5403","122","Hochhaus","Gebäude",1180,4,"verbal"
"5404","122","Hocker","Sitzen",995,5,"verbal"
"5405","122","Kaffeemaschine","Küche",824,2,"verbal"
"5406","122","Kamel","Huftiere",693,1,"verbal"
"5407","122","Kanne","Trinkgefässe",1115,2,"verbal"
"5408","122","Kapuzenpulli","Jacken",1498,2,"verbal"
"5409","122","Karotte","Gemüse",1052,3,"verbal"
"5410","122","Kartoffel","Gemüse",1893,4,"verbal"
"5411","122","Kekse","Süssigkeiten",1447,5,"verbal"
"5412","122","Kette","Schmuck",769,4,"verbal"
"5413","122","Kirche","Gebäude",869,1,"verbal"
"5414","122","Kirsche","Obst",629,4,"verbal"
"5415","122","Klammer","Büro",1228,4,"verbal"
"5416","122","Klavier","Instrumente",1033,2,"verbal"
"5417","122","Kleiderschrank","Aufbewahrung",875,5,"verbal"
"5418","122","Kuchen","Süssigkeiten",703,1,"verbal"
"5419","122","Kuh","Huftiere",794,3,"verbal"
"5420","122","Kühlschrank","Küche",1092,5,"verbal"
"5421","122","Kutsche","Strasse",1563,3,"verbal"
"5422","122","Leopard","Raubtiere",1061,1,"verbal"
"5423","122","Lkw","Strasse",992,5,"verbal"
"5424","122","Löffel","Kochen",733,4,"verbal"
"5425","122","Löwe","Raubtiere",804,3,"verbal"
"5426","122","Marienkäfer","Insekten",1158,2,"verbal"
"5427","122","Messer","Kochen",710,3,"verbal"
"5428","122","Mikrowelle","Küche",763,3,"verbal"
"5429","122","Motorrad","Strasse",1020,1,"verbal"
"5430","122","Ohr","Körperteile",697,2,"verbal"
"5431","122","Ohrring","Schmuck",1019,3,"verbal"
"5432","122","Panther","Raubtiere",992,2,"verbal"
"5433","122","Paprika","Gemüse",1064,5,"verbal"
"5434","122","Pelzmantel","Jacken",781,1,"verbal"
"5435","122","Pferd","Huftiere",794,2,"verbal"
"5436","122","Radiergummi","Büro",718,2,"verbal"
"5437","122","Regal","Aufbewahrung",1056,4,"verbal"
"5438","122","Ring","Schmuck",690,1,"verbal"
"5439","122","Rose","Blumen",800,1,"verbal"
"5440","122","Safe","Aufbewahrung",1168,3,"verbal"
"5441","122","Säge","Bauernhof",1070,1,"verbal"
"5442","122","Sakko","Jacken",1023,3,"verbal"
"5443","122","Schachtel","Aufbewahrung",1479,1,"verbal"
"5444","122","Schaf","Huftiere",980,4,"verbal"
"5445","122","Schaufel","Bauernhof",1179,5,"verbal"
"5446","122","Schere","Büro",1052,5,"verbal"
"5447","122","Schlagzeug","Instrumente",1020,5,"verbal"
"5448","122","Schloss","Gebäude",1096,3,"verbal"
"5449","122","Schneebesen","Kochen",1345,2,"verbal"
"5450","122","Schokolade","Süssigkeiten",840,3,"verbal"
"5451","122","Schraubenzieher","Heimwerker",1785,3,"verbal"
"5452","122","Schublade","Aufbewahrung",1114,2,"verbal"
"5453","122","Schwan","Vögel",690,3,"verbal"
"5454","122","Segelschiff","Wasser",1271,2,"verbal"
"5455","122","Sessel","Sitzen",1333,3,"verbal"
"5456","122","Sonnenblume","Blumen",823,4,"verbal"
"5457","122","Spinne","Insekten",803,1,"verbal"
"5458","122","Strauss","Vögel",899,2,"verbal"
"5459","122","Stuhl","Sitzen",625,1,"verbal"
"5460","122","Tasse","Trinkgefässe",802,1,"verbal"
"5461","122","Taube","Vögel",900,4,"verbal"
"5462","122","Tiger","Raubtiere",894,5,"verbal"
"5463","122","Trauben","Obst",734,5,"verbal"
"5464","122","Tulpe","Blumen",1040,2,"verbal"
"5465","122","U-Boot","Wasser",1050,3,"verbal"
"5466","122","Yacht","Wasser",1335,4,"verbal"
"5467","123","Aal","Fische",704,4,"verbal"
"5468","123","Ameise","Insekten",812,4,"verbal"
"5469","123","Apfel","Obst",813,3,"verbal"
"5470","123","Arm","Körperteile",839,2,"verbal"
"5471","123","Arztkittel","Jacken",807,2,"verbal"
"5472","123","Auto","Strasse",838,2,"verbal"
"5473","123","Axt","Bauernhof",774,2,"verbal"
"5474","123","Banane","Obst",737,1,"verbal"
"5475","123","Bank","Sitzen",737,5,"verbal"
"5476","123","Bär","Raubtiere",853,3,"verbal"
"5477","123","Becher","Trinkgefässe",912,3,"verbal"
"5478","123","Besen","Bauernhof",1056,1,"verbal"
"5479","123","Biene","Insekten",1297,5,"verbal"
"5480","123","Birne","Obst",875,2,"verbal"
"5481","123","Bleistift","Büro",775,2,"verbal"
"5482","123","Bohrmaschine","Heimwerker",951,2,"verbal"
"5483","123","Bonbon","Süssigkeiten",820,5,"verbal"
"5484","123","Brokkoli","Gemüse",795,1,"verbal"
"5485","123","Brosche","Schmuck",886,4,"verbal"
"5486","123","Burg","Gebäude",1001,3,"verbal"
"5487","123","Bus","Strasse",693,4,"verbal"
"5488","123","Couch","Sitzen",876,1,"verbal"
"5489","123","Delfin","Fische",853,3,"verbal"
"5490","123","Eis","Süssigkeiten",765,3,"verbal"
"5491","123","Ente","Vögel",782,2,"verbal"
"5492","123","Eule","Vögel",758,1,"verbal"
"5493","123","Feile","Heimwerker",886,4,"verbal"
"5494","123","Flasche","Trinkgefässe",1034,4,"verbal"
"5495","123","Fliege","Insekten",915,1,"verbal"
"5496","123","Fuss","Körperteile",781,5,"verbal"
"5497","123","Gabel","Kochen",692,4,"verbal"
"5498","123","Geige","Instrumente",800,2,"verbal"
"5499","123","Geschirrspüler","Küche",949,2,"verbal"
"5500","123","Gitarre","Instrumente",676,1,"verbal"
"5501","123","Glas","Trinkgefässe",1071,5,"verbal"
"5502","123","Goldfisch","Fische",878,5,"verbal"
"5503","123","Gondel","Wasser",784,1,"verbal"
"5504","123","Gurke","Gemüse",751,4,"verbal"
"5505","123","Hai","Fische",737,1,"verbal"
"5506","123","Hammer","Heimwerker",866,1,"verbal"
"5507","123","Hand","Körperteile",729,3,"verbal"
"5508","123","Harfe","Instrumente",897,4,"verbal"
"5509","123","Herd","Küche",937,4,"verbal"
"5510","123","Hochhaus","Gebäude",921,5,"verbal"
"5511","123","Hocker","Sitzen",1051,3,"verbal"
"5512","123","Kaffeemaschine","Küche",987,5,"verbal"
"5513","123","Kamel","Huftiere",708,2,"verbal"
"5514","123","Kanne","Trinkgefässe",847,1,"verbal"
"5515","123","Kapuzenpulli","Jacken",1074,4,"verbal"
"5516","123","Karotte","Gemüse",639,3,"verbal"
"5517","123","Kartoffel","Gemüse",800,2,"verbal"
"5518","123","Kekse","Süssigkeiten",927,1,"verbal"
"5519","123","Kelle","Kochen",909,1,"verbal"
"5520","123","Kette","Schmuck",787,3,"verbal"
"5521","123","Kirche","Gebäude",897,2,"verbal"
"5522","123","Kirsche","Obst",870,5,"verbal"
"5523","123","Klammer","Büro",968,3,"verbal"
"5524","123","Klavier","Instrumente",641,3,"verbal"
"5525","123","Kleiderschrank","Aufbewahrung",839,5,"verbal"
"5526","123","Kuchen","Süssigkeiten",1030,2,"verbal"
"5527","123","Kuh","Huftiere",656,4,"verbal"
"5528","123","Kühlschrank","Küche",764,1,"verbal"
"5529","123","Kutsche","Strasse",752,3,"verbal"
"5530","123","Lineal","Büro",888,1,"verbal"
"5531","123","Lkw","Strasse",927,5,"verbal"
"5532","123","Löffel","Kochen",758,3,"verbal"
"5533","123","Löwe","Raubtiere",761,2,"verbal"
"5534","123","Marienkäfer","Insekten",828,3,"verbal"
"5535","123","Messer","Kochen",1055,2,"verbal"
"5536","123","Mikrowelle","Küche",752,3,"verbal"
"5537","123","Motorrad","Strasse",754,1,"verbal"
"5538","123","Ohr","Körperteile",724,1,"verbal"
